,Id,HubId,RelativeToMaxCap
589,4167,C009_2022-03-17,0.7805172830553541
590,4175,C009_2022-04-22,0.7577955039883975
591,4183,C009_2022-03-11,0.7693981145757794
592,4186,C009_2022-04-07,0.7633550882281847
593,4195,C009_2022-04-05,0.7768914672467971
594,4206,C009_2022-03-03,0.7706067198452985
595,4215,C009_2022-03-23,0.7614213197969543
596,4218,C009_2022-03-02,0.7517524776408026
597,4221,C009_2022-04-15,0.8046893884457337
598,4235,C009_2022-03-24,0.7800338409475466
599,4243,C009_2022-03-30,0.79236161469664
600,4247,C009_2022-03-29,0.7730239303843365
601,4248,C009_2022-03-25,0.7863185883490452
602,4253,C009_2022-04-26,0.7616630408508581
603,4256,C009_2022-03-31,0.7904278462654096
604,4259,C009_2022-04-21,0.7962291515591008
605,4260,C009_2022-04-06,0.7836596567561035
606,4264,C009_2022-04-12,0.7718153251148175
607,4266,C009_2022-03-08,0.7505438723712835
608,4267,C009_2022-04-27,0.7696398356296834
609,4269,C009_2022-03-04,0.8029973410684071
610,4271,C009_2022-03-16,0.7826927725404883
611,4273,C009_2022-03-10,0.7737490935460478
612,4275,C009_2022-03-22,0.7498187092095722
613,4279,C009_2022-04-13,0.7703649987913948
614,4280,C009_2022-04-14,0.7594875513657239
615,4281,C009_2022-03-09,0.7628716461203772
616,4282,C009_2022-04-20,0.8049311094996373
617,4283,C009_2022-03-15,0.8013052936910805
618,4324,C012_2022-03-25,0.713520749665328
619,4365,C012_2022-02-04,0.7991967871485944
620,4400,C012_2022-01-14,0.7697456492637217
621,4410,C012_2022-03-04,0.9330655957161982
622,4444,C012_2022-02-18,0.821954484605087
623,4452,C012_2022-01-07,0.8192771084337349
624,4502,C012_2022-04-08,0.8099062918340026
625,4521,C012_2022-01-28,0.8179384203480589
626,4557,C012_2022-02-07,0.8393574297188756
627,4558,C012_2022-04-29,0.8380187416331996
628,4565,C012_2022-04-14,0.7523427041499331
629,4586,C012_2022-02-11,0.8821954484605087
630,4593,C012_2022-01-21,0.8661311914323963
631,4603,C012_2022-03-02,0.8728246318607765
632,4616,C012_2022-02-09,1.0
633,4620,C012_2022-01-17,0.8755020080321284
634,4623,C012_2022-04-25,0.9089692101740295
635,4625,C012_2022-01-27,0.8420348058902275
636,4635,C012_2022-03-08,1.0
637,4640,C012_2022-04-21,0.7576974564926372
638,4643,C012_2022-01-13,0.7630522088353414
639,4651,C012_2022-01-25,0.9585006693440429
640,4660,C012_2022-04-04,1.0
641,4662,C012_2022-02-22,0.7951807228915663
642,4664,C012_2022-02-15,0.9518072289156626
643,4665,C012_2022-03-10,0.7938420348058903
644,4666,C012_2022-01-12,0.7429718875502008
645,4667,C012_2022-01-31,0.8393574297188756
646,4672,C012_2022-04-27,0.8112449799196787
647,4674,C012_2022-02-23,0.751004016064257
648,4676,C012_2022-03-11,0.8728246318607765
649,4680,C012_2022-02-21,0.9745649263721553
650,4685,C012_2022-03-03,0.7991967871485944
651,4686,C012_2022-03-24,0.8795180722891566
652,4687,C012_2022-02-01,0.821954484605087
653,4689,C012_2022-02-08,0.8594377510040161
654,4690,C012_2022-03-07,0.7965194109772423
655,4694,C012_2022-02-28,0.7925033467202143
656,4695,C012_2022-03-14,0.8781793842034805
657,4696,C012_2022-01-04,0.6031161260994488
658,4697,C012_2022-03-28,0.8246318607764391
659,4698,C012_2022-01-24,0.92904953145917
660,4703,C012_2022-01-20,0.7817938420348058
661,4704,C012_2022-01-10,0.785809906291834
662,4706,C012_2022-03-01,0.9022757697456493
663,4707,C012_2022-04-12,0.8514056224899598
664,4708,C012_2022-03-17,0.9785809906291835
665,4710,C012_2022-02-10,0.9303882195448461
666,4712,C012_2022-01-11,0.9464524765729584
667,4714,C012_2022-03-30,0.9303882195448461
668,4715,C012_2022-01-26,0.7751004016064257
669,4717,C012_2022-03-09,0.8982597054886211
670,4718,C012_2022-02-16,0.7563587684069611
671,4720,C012_2022-04-28,0.8514056224899598
672,4721,C012_2022-02-14,0.8299866131191432
673,4722,C012_2022-04-05,0.9518072289156626
674,4725,C012_2022-04-20,0.8835341365461847
675,4726,C012_2022-04-11,0.9076305220883535
676,4727,C012_2022-04-13,0.7751004016064257
677,4729,C012_2022-03-22,0.7309236947791163
678,4730,C012_2022-03-29,0.8232931726907631
679,4731,C012_2022-04-01,0.7590361445783133
680,4732,C012_2022-03-15,0.8246318607764391
681,4733,C012_2022-04-19,0.9022757697456493
682,4735,C012_2022-04-07,0.9946452476572958
683,4736,C012_2022-03-21,0.9745649263721553
684,4737,C012_2022-04-26,0.8072289156626505
685,4738,C012_2022-01-03,0.8085676037483266
686,4770,C017_2022-02-19,0.8246376811594202
687,4780,C017_2022-03-25,0.8188405797101449
688,4817,C017_2022-02-15,0.8601449275362318
689,4819,C017_2022-03-12,0.7688405797101449
690,4822,C017_2022-04-08,0.7818840579710145
691,4825,C017_2022-03-11,0.8123188405797102
692,4828,C017_2022-02-23,0.8101449275362319
693,4831,C017_2022-02-04,0.8485507246376812
694,4834,C017_2022-02-25,0.9057971014492754
695,4837,C017_2022-04-09,0.7927536231884057
696,4844,C017_2022-03-07,0.841304347826087
697,4847,C017_2022-02-28,0.9246376811594202
698,4848,C017_2022-01-19,0.8094202898550725
699,4857,C017_2022-03-17,0.772463768115942
700,4859,C017_2022-04-29,0.7956521739130435
701,4867,C017_2022-04-05,0.7731884057971015
702,4872,C017_2022-03-08,0.8028985507246377
703,4876,C017_2022-03-01,0.7007246376811594
704,4879,C017_2022-02-22,0.7050724637681159
705,4881,C017_2022-02-21,0.9282608695652174
706,4883,C017_2022-03-18,0.8014492753623189
707,4887,C017_2022-04-22,0.7630434782608696
708,4888,C017_2022-04-01,0.9833333333333334
709,4892,C017_2022-02-11,0.8028985507246377
710,4898,C017_2022-03-03,0.7760869565217391
711,4900,C017_2022-04-18,0.8028985507246377
712,4901,C017_2022-03-28,0.7826086956521738
713,4904,C017_2022-03-02,0.7702898550724638
714,4908,C017_2022-02-17,0.8652173913043478
715,4919,C017_2022-04-28,0.8144927536231884
716,4920,C017_2022-04-07,0.7210144927536232
717,4925,C017_2022-03-04,0.7804347826086957
718,4927,C017_2022-02-10,0.7999999999999999
719,4930,C017_2022-02-07,0.7717391304347826
720,4931,C017_2022-03-24,0.7869565217391304
721,4932,C017_2022-04-06,0.7739130434782608
722,4933,C017_2022-04-21,0.8065217391304348
723,4934,C017_2022-03-15,0.7992753623188406
724,4936,C017_2022-03-14,0.8086956521739129
725,4937,C017_2022-04-04,0.8753623188405797
726,4938,C017_2022-04-25,0.8217391304347826
727,4940,C017_2022-04-12,0.9014492753623188
728,4941,C017_2022-03-16,0.7347826086956522
729,4942,C017_2022-04-26,0.7876811594202898
730,4943,C017_2022-02-16,0.7391304347826088
731,4944,C017_2022-01-25,0.7391304347826088
732,4947,C017_2022-03-30,0.6869565217391305
733,4948,C017_2022-01-31,0.8282608695652174
734,4949,C017_2022-04-27,0.7173913043478262
735,4950,C017_2022-04-20,0.8644927536231884
736,4951,C017_2022-01-17,0.8557971014492755
737,4953,C017_2022-03-23,0.744927536231884
738,4955,C017_2022-02-05,0.7181159420289855
739,4957,C017_2022-03-10,0.8695652173913043
740,4958,C017_2022-03-21,0.8079710144927535
741,4960,C017_2022-04-13,0.8188405797101449
742,4961,C017_2022-01-28,0.831159420289855
743,4964,C017_2022-03-22,0.8420289855072464
744,4965,C017_2022-01-21,0.7818840579710145
745,4966,C017_2022-01-18,0.7485507246376812
746,4968,C017_2022-03-29,0.7971014492753623
747,4970,C017_2022-01-24,0.8094202898550725
748,4971,C017_2022-01-26,0.8717391304347827
749,4973,C017_2022-01-27,0.7920289855072463
750,4974,C017_2022-02-09,0.7760869565217391
751,4975,C017_2022-04-19,0.7181159420289855
752,4977,C017_2022-02-01,0.7833333333333333
753,4978,C017_2022-02-02,0.8478260869565218
754,4979,C017_2022-01-14,1.0
755,4980,C017_2022-02-08,0.9536231884057971
756,4981,C017_2022-01-20,0.7528985507246376
757,4992,C019_2022-02-25,0.7297777777777777
758,5013,C019_2022-01-07,1.0
759,5047,C019_2022-03-18,0.7955555555555556
760,5053,C019_2022-02-18,0.8168888888888889
761,5054,C019_2022-04-15,0.7485656948996607
762,5062,C019_2022-01-28,0.7795555555555556
763,5111,C019_2022-04-08,0.7262222222222222
764,5114,C019_2022-03-13,0.7582222222222222
765,5118,C019_2022-04-29,0.7592723055986813
766,5122,C019_2022-02-11,0.7422222222222222
767,5137,C019_2022-01-23,0.7493333333333334
768,5142,C019_2022-02-28,0.8008888888888889
769,5143,C019_2022-03-21,0.783111111111111
770,5173,C019_2022-02-15,0.8684444444444445
771,5175,C019_2022-04-26,0.14981757959782152
772,5183,C019_2022-02-07,0.1559614787182387
773,5184,C019_2022-04-25,0.7626666666666667
774,5185,C019_2022-04-22,0.6404970700156896
775,5186,C019_2022-02-17,0.8382222222222223
776,5196,C019_2022-01-25,0.8133333333333334
777,5204,C019_2022-01-13,0.7239388572633354
778,5205,C019_2022-02-21,0.7973333333333333
779,5212,C019_2022-04-21,0.5892702834799609
780,5225,C019_2022-02-23,0.6020456174649723
781,5228,C019_2022-01-10,0.00864404081932545
782,5231,C019_2022-01-14,0.6506396028597168
783,5233,C019_2022-01-12,0.7564444444444445
784,5234,C019_2022-02-08,0.864
785,5235,C019_2022-01-19,0.6646848369846472
786,5239,C019_2022-04-01,0.7653333333333334
787,5242,C019_2022-03-04,0.5239143957762317
788,5243,C019_2022-02-24,0.4320179498974565
789,5248,C019_2022-04-28,0.8648888888888889
790,5249,C019_2022-01-18,0.8062222222222223
791,5257,C019_2022-03-01,0.029561856764537032
792,5258,C019_2022-03-28,0.7546666666666667
793,5259,C019_2022-03-02,0.7422222222222222
794,5263,C019_2022-01-20,0.6323448910355931
795,5268,C019_2022-02-03,0.7100377126738607
796,5272,C019_2022-03-29,0.9084444444444445
797,5273,C019_2022-03-31,0.7208888888888888
798,5281,C019_2022-02-04,0.775111111111111
799,5282,C019_2022-01-27,0.42864274818757736
800,5284,C019_2022-02-09,0.6807020155243592
801,5287,C019_2022-03-08,0.8915555555555555
802,5294,C019_2022-03-03,0.7342222222222222
803,5296,C019_2022-04-04,0.8026666666666666
804,5297,C019_2022-02-10,0.7555555555555555
805,5298,C019_2022-02-02,0.7386666666666667
806,5302,C019_2022-04-14,0.7671111111111112
807,5303,C019_2022-04-07,0.7404444444444445
808,5308,C019_2022-01-11,0.8186666666666667
809,5309,C019_2022-03-24,0.7973333333333333
810,5311,C019_2022-01-26,0.7111111111111111
811,5313,C019_2022-04-05,0.21215141840379034
812,5315,C019_2022-04-06,0.7804444444444444
813,5317,C019_2022-03-30,0.7208888888888888
814,5318,C019_2022-04-20,0.26831707777604363
815,5319,C019_2022-03-14,0.9271111111111111
816,5320,C019_2022-03-17,0.6806352711172446
817,5321,C019_2022-04-11,0.7386666666666667
818,5323,C019_2022-02-01,0.8542222222222223
819,5324,C019_2022-03-09,0.7724444444444445
820,5326,C019_2022-03-16,0.7697777777777778
821,5332,C019_2022-04-13,0.783111111111111
822,5333,C019_2022-04-19,0.8106666666666666
823,5343,C021_2022-04-29,0.852195423623995
824,5361,C021_2022-02-11,1.0
825,5370,C021_2022-03-11,0.6720685868681273
826,5373,C021_2022-02-18,0.7117326875319722
827,5401,C021_2022-03-25,0.6825503369614979
828,5414,C021_2022-03-04,0.7848011355772329
829,5416,C021_2022-04-08,0.6615841101369406
830,5435,C021_2022-04-22,0.8515769944341374
831,5438,C021_2022-04-21,0.6969564748932952
832,5443,C021_2022-02-16,0.7724100301543259
833,5444,C021_2022-04-01,0.7236212884994563
834,5446,C021_2022-03-10,0.7695302499280774
835,5447,C021_2022-03-18,0.7072771100464871
836,5464,C021_2022-03-03,0.8266630776843518
837,5465,C021_2022-03-31,0.8555967841682127
838,5466,C021_2022-03-17,0.7860456928245548
839,5471,C021_2022-04-11,0.6854542162298864
840,5482,C021_2022-02-15,0.7296480383434627
841,5483,C021_2022-04-28,0.7751725682996531
842,5492,C021_2022-04-19,0.8259121830550402
843,5498,C021_2022-03-23,0.7959612379786143
844,5501,C021_2022-02-24,0.8090496405713555
845,5504,C021_2022-04-14,0.7939540478900428
846,5505,C021_2022-03-01,0.9669140383426097
847,5507,C021_2022-03-29,0.7977659591747165
848,5510,C021_2022-02-14,0.6992140777092425
849,5511,C021_2022-02-28,1.0
850,5515,C021_2022-04-04,0.7692644184317672
851,5516,C021_2022-04-25,0.7604605887483057
852,5518,C021_2022-03-28,0.7380933341626177
853,5521,C021_2022-02-17,0.8583797155225726
854,5522,C021_2022-04-27,0.7053220987394909
855,5523,C021_2022-03-24,0.8549783549783551
856,5524,C021_2022-04-07,0.7293069014720345
857,5526,C021_2022-03-16,0.704620364371447
858,5529,C021_2022-04-06,0.7512317704812131
859,5530,C021_2022-02-21,0.6809686785022174
860,5531,C021_2022-03-30,0.7380764564016561
861,5532,C021_2022-04-13,0.81963889552032
862,5533,C021_2022-03-02,0.8056965248432045
863,5534,C021_2022-03-22,0.6521318884881899
864,5535,C021_2022-04-05,0.8188030137630428
865,5536,C021_2022-04-20,0.7421892506959118
866,5537,C021_2022-03-07,0.7285170267305271
867,5538,C021_2022-03-21,0.6237332584509694
868,5539,C021_2022-03-08,0.7741875368985065
869,5541,C021_2022-04-12,0.7829440292122564
870,5542,C021_2022-03-09,0.684712766157388
871,5543,C021_2022-03-14,0.7146524705711457
872,5544,C021_2022-04-26,0.734649398544938
873,5545,C021_2022-02-23,0.6778199319539002
874,5546,C021_2022-03-15,0.7107467949714538
875,5577,C025_2022-03-04,1.0
876,5597,C025_2022-03-18,1.0
877,5623,C025_2022-02-15,0.9505494505494506
878,5624,C025_2022-01-14,0.9652014652014652
879,5638,C025_2022-01-07,1.0
880,5646,C025_2022-03-25,1.0
881,5648,C025_2022-02-18,1.0
882,5649,C025_2022-01-28,1.0
883,5652,C025_2022-02-25,0.9652014652014652
884,5655,C025_2022-02-21,0.9175824175824175
885,5658,C025_2022-01-06,1.0
886,5660,C025_2022-04-08,0.923076923076923
887,5666,C025_2022-02-23,0.9212454212454212
888,5667,C025_2022-02-10,1.0
889,5669,C025_2022-03-10,0.9523809523809524
890,5673,C025_2022-04-21,1.0
891,5676,C025_2022-03-03,1.0
892,5678,C025_2022-03-31,1.0
893,5680,C025_2022-03-02,0.8772893772893773
894,5682,C025_2022-02-11,0.9249084249084248
895,5683,C025_2022-02-04,1.0
896,5687,C025_2022-03-23,0.9725274725274725
897,5690,C025_2022-04-29,0.9047619047619048
898,5692,C025_2022-04-14,0.9358974358974358
899,5695,C025_2022-04-22,0.9981684981684982
900,5696,C025_2022-03-08,1.0
901,5698,C025_2022-03-07,0.9084249084249084
902,5699,C025_2022-02-22,0.9102564102564102
903,5703,C025_2022-03-11,1.0
904,5705,C025_2022-04-27,0.9560439560439561
905,5707,C025_2022-03-24,0.8827838827838828
906,5709,C025_2022-01-21,0.9652014652014652
907,5710,C025_2022-04-06,0.8864468864468864
908,5712,C025_2022-02-24,0.934065934065934
909,5714,C025_2022-02-17,1.0
910,5716,C025_2022-02-07,0.9139194139194139
911,5719,C025_2022-03-29,0.9157509157509157
912,5724,C025_2022-03-09,0.8882783882783882
913,5730,C025_2022-03-01,1.0
914,5731,C025_2022-02-16,1.0
915,5733,C025_2022-02-14,1.0
916,5735,C025_2022-03-17,1.0
917,5737,C025_2022-03-16,1.0
918,5739,C025_2022-03-30,0.9249084249084248
919,5740,C025_2022-03-21,1.0
920,5741,C025_2022-01-27,0.9304029304029303
921,5752,C025_2022-04-25,0.8772893772893773
922,5753,C025_2022-03-28,0.9560439560439561
923,5756,C025_2022-01-20,0.8534798534798534
924,5762,C025_2022-01-12,0.8644688644688645
925,5763,C025_2022-02-28,0.9065934065934066
926,5765,C025_2022-02-02,0.967032967032967
927,5766,C025_2022-01-13,0.9194139194139194
928,5768,C025_2022-04-13,0.9139194139194139
929,5769,C025_2022-03-22,1.0
930,5771,C025_2022-04-05,0.9322344322344321
931,5772,C025_2022-01-26,0.8388278388278388
932,5775,C025_2022-04-28,0.9175824175824175
933,5776,C025_2022-04-01,1.0
934,5778,C025_2022-01-18,0.9084249084249084
935,5780,C025_2022-02-01,0.9780219780219781
936,5781,C025_2022-02-08,1.0
937,5783,C025_2022-04-04,0.9542124542124543
938,5784,C025_2022-04-19,1.0
939,5786,C025_2022-01-24,0.9652014652014652
940,5787,C025_2022-04-11,1.0
941,5788,C025_2022-04-07,0.9084249084249084
942,5792,C025_2022-01-19,0.8351648351648352
943,5793,C025_2022-02-03,1.0
944,5795,C025_2022-01-17,0.8589743589743589
945,5798,C025_2022-04-12,0.8956043956043956
946,5799,C025_2022-01-05,0.09563350900647288
947,5800,C025_2022-01-25,0.9157509157509157
948,5802,C025_2022-01-31,0.9945054945054945
949,5803,C025_2022-01-11,0.8003663003663003
950,5804,C025_2022-04-20,1.0
951,5805,C025_2022-02-09,0.8846153846153846
952,5808,C025_2022-04-26,0.9194139194139194
953,5809,C025_2022-01-04,0.8589743589743589
954,5810,C025_2022-01-10,1.0
955,5825,C026_2022-03-11,0.800705467372134
956,5883,C026_2022-04-29,0.8395061728395062
957,5890,C026_2022-04-01,0.8447971781305115
958,5908,C026_2022-01-21,0.8395061728395062
959,5927,C026_2022-04-22,0.7883597883597884
960,5971,C026_2022-02-11,0.8359788359788359
961,5981,C026_2022-03-04,0.8430335097001764
962,5982,C026_2022-03-25,0.8289241622574955
963,6005,C026_2022-04-21,0.8395061728395062
964,6038,C026_2022-01-07,0.8500881834215167
965,6063,C026_2022-02-04,0.855379188712522
966,6070,C026_2022-01-13,0.8077601410934744
967,6073,C026_2022-01-28,0.8624338624338624
968,6074,C026_2022-02-18,0.8306878306878307
969,6077,C026_2022-02-14,0.7971781305114639
970,6096,C026_2022-02-25,0.8765432098765432
971,6105,C026_2022-02-03,0.8941798941798943
972,6106,C026_2022-02-24,0.8659611992945327
973,6111,C026_2022-02-22,0.8430335097001764
974,6113,C026_2022-03-17,0.8465608465608465
975,6120,C026_2022-01-20,0.8430335097001764
976,6131,C026_2022-01-24,0.873015873015873
977,6139,C026_2022-04-11,0.7724867724867724
978,6143,C026_2022-02-28,0.871252204585538
979,6146,C026_2022-04-07,0.8130511463844797
980,6151,C026_2022-01-05,0.8112874779541447
981,6152,C026_2022-01-26,0.8694885361552028
982,6158,C026_2022-02-17,0.8694885361552028
983,6159,C026_2022-02-10,0.8377425044091712
984,6160,C026_2022-03-03,0.982363315696649
985,6164,C026_2022-01-03,0.8659611992945327
986,6175,C026_2022-02-16,0.8447971781305115
987,6178,C026_2022-04-13,0.8818342151675486
988,6181,C026_2022-01-04,0.7901234567901234
989,6183,C026_2022-04-28,0.8571428571428571
990,6187,C026_2022-03-18,0.8059964726631392
991,6190,C026_2022-02-23,0.8306878306878307
992,6200,C026_2022-02-21,0.7865961199294533
993,6205,C026_2022-03-01,0.8077601410934744
994,6208,C026_2022-04-04,0.8271604938271605
995,6212,C026_2022-01-10,0.8342151675485009
996,6218,C026_2022-03-24,0.8959435626102293
997,6219,C026_2022-03-21,0.8888888888888888
998,6221,C026_2022-03-07,0.8571428571428571
999,6222,C026_2022-01-11,0.8289241622574955
1000,6229,C026_2022-03-31,0.9082892416225748
1001,6230,C026_2022-01-17,1.0
1002,6238,C026_2022-01-12,0.7777777777777777
1003,6239,C026_2022-02-01,0.8465608465608465
1004,6243,C026_2022-01-27,0.9347442680776014
1005,6244,C026_2022-04-27,0.8677248677248678
1006,6245,C026_2022-04-06,0.818342151675485
1007,6246,C026_2022-01-18,0.8518518518518517
1008,6250,C026_2022-03-30,0.8606701940035273
1009,6251,C026_2022-04-08,0.8306878306878307
1010,6252,C026_2022-03-10,0.8888888888888888
1011,6253,C026_2022-04-12,0.8641975308641975
1012,6254,C026_2022-04-05,0.8765432098765432
1013,6255,C026_2022-03-09,0.8059964726631392
1014,6260,C026_2022-02-09,0.8306878306878307
1015,6262,C026_2022-03-16,0.8412698412698413
1016,6264,C026_2022-03-23,0.8130511463844797
1017,6265,C026_2022-03-14,0.871252204585538
1018,6266,C026_2022-03-22,0.7760141093474426
1019,6268,C026_2022-02-15,0.8148148148148149
1020,6269,C026_2022-01-19,0.8624338624338624
1021,6270,C026_2022-03-28,0.9047619047619048
1022,6271,C026_2022-02-07,0.8342151675485009
1023,6272,C026_2022-03-29,0.7883597883597884
1024,6273,C026_2022-03-08,0.8042328042328042
1025,6275,C026_2022-01-31,0.8888888888888888
1026,6276,C026_2022-04-19,0.8324514991181657
1027,6277,C026_2022-01-25,0.855379188712522
1028,6278,C026_2022-04-14,0.8941798941798943
1029,6279,C026_2022-03-15,0.8447971781305115
1030,6281,C026_2022-04-25,0.8765432098765432
1031,6283,C026_2022-02-02,0.8624338624338624
1032,6285,C026_2022-02-08,0.8042328042328042
1033,6286,C026_2022-04-20,0.8430335097001764
1034,6287,C026_2022-04-26,0.7513227513227513
1035,6292,C031_2022-04-08,0.8867030965391621
1036,6298,C031_2022-04-29,1.0
1037,6365,C031_2022-04-15,0.8852459016393442
1038,6368,C031_2022-04-01,0.7938069216757743
1039,6371,C031_2022-04-22,0.8112932604735884
1040,6422,C031_2022-03-25,0.7712204007285974
1041,6424,C031_2022-04-07,0.8251366120218578
1042,6427,C031_2022-03-23,0.9398907103825137
1043,6435,C031_2022-04-28,0.9570127504553735
1044,6436,C031_2022-03-21,1.0
1045,6439,C031_2022-04-05,1.0
1046,6445,C031_2022-03-28,0.9690346083788707
1047,6450,C031_2022-03-31,1.0
1048,6451,C031_2022-03-29,0.9785063752276867
1049,6455,C031_2022-03-24,0.8633879781420765
1050,6456,C031_2022-04-13,1.0
1051,6460,C031_2022-04-19,1.0
1052,6461,C031_2022-04-21,1.0
1053,6464,C031_2022-04-06,1.0
1054,6465,C031_2022-04-14,1.0
1055,6466,C031_2022-04-12,0.8156648451730418
1056,6467,C031_2022-04-04,1.0
1057,6468,C031_2022-04-11,0.7442622950819672
1058,6472,C031_2022-03-30,1.0
1059,6473,C031_2022-04-20,0.9566484517304189
1060,6474,C031_2022-04-27,1.0
1061,6477,C031_2022-04-26,0.8400728597449909
1062,6478,C031_2022-03-22,0.9941712204007286
1063,6482,C032_2022-03-25,0.6466809769117742
1064,6487,C032_2022-04-22,0.598970400600241
1065,6500,C032_2022-04-07,0.7324100830435519
1066,6548,C032_2022-04-01,0.6769009096729585
1067,6550,C032_2022-04-29,0.8428328187989322
1068,6556,C032_2022-04-25,0.8414323998606159
1069,6558,C032_2022-03-24,1.0
1070,6564,C032_2022-04-13,0.8751404637225951
1071,6577,C032_2022-04-08,0.8962297571258985
1072,6583,C032_2022-04-04,0.8617646164858349
1073,6598,C032_2022-04-11,0.61059292604855
1074,6610,C032_2022-03-31,0.7521752352970327
1075,6611,C032_2022-04-21,0.6251178384442697
1076,6614,C032_2022-03-30,0.6991720540691694
1077,6624,C032_2022-04-12,0.863176922003674
1078,6626,C032_2022-04-06,0.8506600207808949
1079,6627,C032_2022-04-27,0.5141415321069401
1080,6628,C032_2022-04-19,0.5196556144998896
1081,6629,C032_2022-03-28,0.4056486440237246
1082,6630,C032_2022-04-05,0.7994286602353405
1083,6641,C032_2022-04-20,0.8433843963184419
1084,6643,C032_2022-03-29,0.7047412404044268
1085,6648,C032_2022-04-18,0.7901420670961864
1086,6651,C032_2022-04-28,0.57025843614836
1087,6655,C032_2022-04-26,0.6065026374814421
1088,6750,C034_2022-02-21,0.9484724122207022
1089,6760,C034_2022-04-27,0.4810846063735636
1090,6774,C034_2022-03-17,0.44862268103471553
1091,6788,C034_2022-04-26,1.0
1092,6812,C034_2022-03-08,0.9544003647970816
1093,6817,C034_2022-04-06,0.811785477639118
1094,6822,C034_2022-03-09,1.0
1095,6831,C034_2022-02-16,1.0
1096,6835,C034_2022-03-23,1.0
1097,6838,C034_2022-03-21,1.0
1098,6845,C034_2022-03-16,0.915640674874601
1099,6847,C034_2022-03-24,0.9050738660369491
1100,6849,C034_2022-04-14,0.9872321021431828
1101,6854,C034_2022-03-15,1.0
1102,6856,C034_2022-04-12,0.7406764337104175
1103,6860,C034_2022-02-23,1.0
1104,6867,C034_2022-03-29,1.0
1105,6868,C034_2022-04-29,0.9936160510715913
1106,6874,C034_2022-03-14,0.9553812322866992
1107,6879,C034_2022-02-22,0.8458480455860063
1108,6880,C034_2022-03-07,1.0
1109,6881,C034_2022-04-20,1.0
1110,6882,C034_2022-04-13,1.0
1111,6884,C034_2022-04-05,0.8398898002492524
1112,6885,C034_2022-04-21,0.7574482372941214
1113,6887,C034_2022-03-30,1.0
1114,6888,C034_2022-03-25,0.8996808025535795
1115,6892,C034_2022-03-01,0.9566803465572274
1116,6896,C034_2022-03-31,0.8569647531363751
1117,6899,C034_2022-04-04,1.0
1118,6902,C034_2022-03-03,1.0
1119,6908,C034_2022-04-11,0.7966407301142695
1120,6909,C034_2022-03-22,1.0
1121,6910,C034_2022-02-25,0.7819847002262041
1122,6912,C034_2022-02-17,0.9977200182398541
1123,6913,C034_2022-04-08,1.0
1124,6914,C034_2022-04-25,0.7650959792328607
1125,6917,C034_2022-03-28,0.9717282261741906
1126,6920,C034_2022-04-01,1.0
1127,6924,C034_2022-04-19,0.927987282173646
1128,6927,C034_2022-02-28,1.0
1129,6928,C034_2022-04-07,1.0
1130,6930,C034_2022-02-24,0.8015005497440443
1131,6932,C034_2022-02-18,1.0
1132,6933,C034_2022-04-15,0.9822161422708618
1133,6934,C034_2022-03-02,1.0
1134,6935,C034_2022-03-18,1.0
1135,6938,C034_2022-03-04,0.9639762881896945
1136,6939,C034_2022-04-22,0.8546411884014263
1137,6940,C034_2022-03-10,1.0
1138,6941,C034_2022-03-11,1.0
1139,6942,C034_2022-04-28,1.0
1140,6947,C035_2022-04-13,0.6359281326007326
1141,6949,C035_2022-04-20,0.6353975463869465
1142,6951,C035_2022-04-25,0.6018283378621379
1143,6953,C035_2022-04-21,0.691117354978355
1144,6956,C035_2022-04-28,0.6759739707625707
1145,6957,C035_2022-04-08,0.6287207819513819
1146,6958,C035_2022-04-29,0.7534599474525474
1147,6959,C035_2022-04-19,0.08678224635734637
1148,6964,C035_2022-04-22,0.7186619323343324
1149,6966,C035_2022-04-07,0.6533027202131202
1150,6968,C035_2022-04-15,0.5296684321271322
1151,6969,C035_2022-04-12,0.6454934957042957
1152,6974,C035_2022-04-26,0.6822320721278721
1153,6975,C035_2022-04-06,1.0
1154,6976,C035_2022-04-27,0.6845206779220779
1155,6978,C035_2022-04-14,0.5901338120546121
1156,6979,C035_2022-04-11,0.6341507733599734
1157,6987,C037_2022-03-31,0.47455611667789
1158,6989,C037_2022-02-16,0.4949707710368643
1159,6990,C037_2022-03-11,0.5048760595907796
1160,6995,C037_2022-02-17,0.4999677202935336
1161,6996,C037_2022-03-03,0.5001964059846327
1162,7005,C037_2022-02-22,0.5133150182888716
1163,7006,C037_2022-03-23,0.5332833456617457
1164,7008,C037_2022-03-24,0.486697077292584
1165,7009,C037_2022-03-10,0.5503865095881896
1166,7010,C037_2022-03-07,0.5801968274402141
1167,7015,C037_2022-04-29,0.6806141975135974
1168,7016,C037_2022-04-27,0.5230210822446689
1169,7017,C037_2022-04-06,0.4969412201156868
1170,7020,C037_2022-04-01,0.5540686134645602
1171,7022,C037_2022-04-05,0.566203844717258
1172,7023,C037_2022-03-04,0.5161572573530173
1173,7024,C037_2022-02-23,0.47330663118017785
1174,7025,C037_2022-02-25,0.5246643108382975
1175,7026,C037_2022-04-22,0.4966137922092722
1176,7027,C037_2022-02-18,0.48180854982646987
1177,7030,C037_2022-03-28,0.531536784680998
1178,7031,C037_2022-04-12,0.506817108997669
1179,7032,C037_2022-04-25,0.5120184924941725
1180,7033,C037_2022-02-28,0.48373373542950876
